t,Man,MV,MVP,MVI,MVD,MVFF,SP,PV,DV
1.850000000000000000e+03,0.000000000000000000e+00,3.437111238727049312e+01,-1.620028428726499187e-02,3.438500341608990851e+01,2.309255467850498001e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300385962111113258e+01,5.000000000000000000e+01
1.851000000000000000e+03,0.000000000000000000e+00,3.437114249197205140e+01,-1.605247959095140037e-02,3.438490583262734646e+01,2.289138935661808472e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300382439413052538e+01,5.000000000000000000e+01
1.852000000000000000e+03,0.000000000000000000e+00,3.437117236487675598e+01,-1.590596770002590185e-02,3.438480913981457832e+01,2.269192762202758111e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300378947534895246e+01,5.000000000000000000e+01
1.853000000000000000e+03,0.000000000000000000e+00,3.437120200776004708e+01,-1.576073763406857578e-02,3.438471332985935902e+01,2.249415534752382401e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300375486214822018e+01,5.000000000000000000e+01
1.854000000000000000e+03,0.000000000000000000e+00,3.437123142238406359e+01,-1.561677850379804278e-02,3.438461839503563056e+01,2.229805852228455409e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300372055193191301e+01,5.000000000000000000e+01
1.855000000000000000e+03,0.000000000000000000e+00,3.437126061049738723e+01,-1.547407951050995371e-02,3.438452432768298195e+01,2.210362324915185039e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300368654212520170e+01,5.000000000000000000e+01
1.856000000000000000e+03,0.000000000000000000e+00,3.437128957383526284e+01,-1.533262994527910365e-02,3.438443112020610926e+01,2.191083574429780571e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300365283017465856e+01,5.000000000000000000e+01
1.857000000000000000e+03,0.000000000000000000e+00,3.437131831411974048e+01,-1.519241918819107078e-02,3.438433876507426845e+01,2.171968233663770873e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300361941354807982e+01,5.000000000000000000e+01
1.858000000000000000e+03,0.000000000000000000e+00,3.437134683305982463e+01,-1.505343670760341326e-02,3.438424725482072830e+01,2.153014946700800188e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300358628973434350e+01,5.000000000000000000e+01
1.859000000000000000e+03,0.000000000000000000e+00,3.437137513235130371e+01,-1.491567205955463341e-02,3.438415658204225167e+01,2.134222368602382413e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300355345624319625e+01,5.000000000000000000e+01
1.860000000000000000e+03,0.000000000000000000e+00,3.437140321367716922e+01,-1.477911488687761073e-02,3.438406673939856262e+01,2.115589165483617445e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300352091060511128e+01,5.000000000000000000e+01
1.861000000000000000e+03,0.000000000000000000e+00,3.437143107870752345e+01,-1.464375491860856436e-02,3.438397771961182059e+01,2.097114014308412711e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300348865037110357e+01,5.000000000000000000e+01
1.862000000000000000e+03,0.000000000000000000e+00,3.437145872909974997e+01,-1.450958196921869718e-02,3.438388951546610883e+01,2.078795602863893390e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300345667311256648e+01,5.000000000000000000e+01
1.863000000000000000e+03,0.000000000000000000e+00,3.437148616649863442e+01,-1.437658593793450339e-02,3.438380211980690859e+01,2.060632629653961958e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300342497642110828e+01,5.000000000000000000e+01
1.864000000000000000e+03,0.000000000000000000e+00,3.437151339253634319e+01,-1.424475680805806395e-02,3.438371552554060173e+01,2.042623803800134447e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300339355790838169e+01,5.000000000000000000e+01
1.865000000000000000e+03,0.000000000000000000e+00,3.437154040883265793e+01,-1.411408464625780491e-02,3.438362972563393782e+01,2.024767844976685209e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300336241520592750e+01,5.000000000000000000e+01
1.866000000000000000e+03,0.000000000000000000e+00,3.437156721699494000e+01,-1.398455960191834734e-02,3.438354471311355809e+01,2.007063483295160305e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300333154596500407e+01,5.000000000000000000e+01
1.867000000000000000e+03,0.000000000000000000e+00,3.437159381861831520e+01,-1.385617190643125690e-02,3.438346048106549802e+01,1.989509459251846604e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300330094785643098e+01,5.000000000000000000e+01
1.868000000000000000e+03,0.000000000000000000e+00,3.437162021528573774e+01,-1.372891187254490775e-02,3.438337702263466156e+01,1.972104523623766873e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300327061857041144e+01,5.000000000000000000e+01
1.869000000000000000e+03,0.000000000000000000e+00,3.437164640856819631e+01,-1.360276989362566545e-02,3.438329433102436639e+01,1.954847437454381321e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300324055581640437e+01,5.000000000000000000e+01
1.870000000000000000e+03,0.000000000000000000e+00,3.437167240002455770e+01,-1.347773644312596705e-02,3.438321239949583941e+01,1.937736971847537574e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300321075732295384e+01,5.000000000000000000e+01
1.871000000000000000e+03,0.000000000000000000e+00,3.437169819120180136e+01,-1.335380207387506200e-02,3.438313122136773359e+01,1.920771907940698256e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300318122083751859e+01,5.000000000000000000e+01
1.872000000000000000e+03,0.000000000000000000e+00,3.437172378363516145e+01,-1.323095741736976007e-02,3.438305079001565190e+01,1.903951036879997401e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300315194412633701e+01,5.000000000000000000e+01
1.873000000000000000e+03,0.000000000000000000e+00,3.437174917884812686e+01,-1.310919318321295338e-02,3.438297109887167835e+01,1.887273159659340512e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300312292497424949e+01,5.000000000000000000e+01
1.874000000000000000e+03,0.000000000000000000e+00,3.437177437835267568e+01,-1.298850015837480637e-02,3.438289214142390904e+01,1.870737087135694414e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300309416118458472e+01,5.000000000000000000e+01
1.875000000000000000e+03,0.000000000000000000e+00,3.437179938364904785e+01,-1.286886920671992396e-02,3.438281391121596897e+01,1.854341639795540784e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300306565057896790e+01,5.000000000000000000e+01
1.876000000000000000e+03,0.000000000000000000e+00,3.437182419622618568e+01,-1.275029126820945158e-02,3.438273640184655733e+01,1.838085647840148216e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300303739099719280e+01,5.000000000000000000e+01
1.877000000000000000e+03,0.000000000000000000e+00,3.437184881756164856e+01,-1.263275735836912918e-02,3.438265960696899981e+01,1.821967951017223163e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300300938029707254e+01,5.000000000000000000e+01
1.878000000000000000e+03,0.000000000000000000e+00,3.437187324912165565e+01,-1.251625856766870430e-02,3.438258352029077969e+01,1.805987398546664855e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300298161635427618e+01,5.000000000000000000e+01
1.879000000000000000e+03,0.000000000000000000e+00,3.437189749236134162e+01,-1.240078606084223968e-02,3.438250813557308305e+01,1.790142849106458748e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300295409706220795e+01,5.000000000000000000e+01
1.880000000000000000e+03,0.000000000000000000e+00,3.437192154872463590e+01,-1.228633107638571302e-02,3.438243344663037249e+01,1.774433170654339358e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300292682033183667e+01,5.000000000000000000e+01
1.881000000000000000e+03,0.000000000000000000e+00,3.437194541964451844e+01,-1.217288492584778226e-02,3.438235944732991101e+01,1.758857240454368177e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300289978409156788e+01,5.000000000000000000e+01
1.882000000000000000e+03,0.000000000000000000e+00,3.437196910654299131e+01,-1.206043899329784300e-02,3.438228613159134994e+01,1.743413944936500655e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300287298628708754e+01,5.000000000000000000e+01
1.883000000000000000e+03,0.000000000000000000e+00,3.437199261083127766e+01,-1.194898473467588540e-02,3.438221349338627419e+01,1.728102179675880101e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300284642488124831e+01,5.000000000000000000e+01
1.884000000000000000e+03,0.000000000000000000e+00,3.437201593390967247e+01,-1.183851367731965538e-02,3.438214152673778301e+01,1.712920849208353314e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300282009785388482e+01,5.000000000000000000e+01
1.885000000000000000e+03,0.000000000000000000e+00,3.437203907716796891e+01,-1.172901741919630918e-02,3.438207022572003524e+01,1.697868867133916484e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300279400320171419e+01,5.000000000000000000e+01
1.886000000000000000e+03,0.000000000000000000e+00,3.437206204198525228e+01,-1.162048762848867829e-02,3.438199958445785853e+01,1.682945155882704241e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300276813893817263e+01,5.000000000000000000e+01
1.887000000000000000e+03,0.000000000000000000e+00,3.437208482973011314e+01,-1.151291604291557885e-02,3.438192959712628749e+01,1.668148646744762069e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300274250309330171e+01,5.000000000000000000e+01
1.888000000000000000e+03,0.000000000000000000e+00,3.437210744176062605e+01,-1.140629446925896934e-02,3.438186025795017997e+01,1.653478279705058486e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300271709371357076e+01,5.000000000000000000e+01
1.889000000000000000e+03,0.000000000000000000e+00,3.437212987942469766e+01,-1.130061478262515788e-02,3.438179156120378366e+01,1.638933003537562791e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300269190886180581e+01,5.000000000000000000e+01
1.890000000000000000e+03,0.000000000000000000e+00,3.437215214405964048e+01,-1.119586892614927998e-02,3.438172350121030973e+01,1.624511775479908727e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300266694661699773e+01,5.000000000000000000e+01
1.891000000000000000e+03,0.000000000000000000e+00,3.437217423699275543e+01,-1.109204891019738987e-02,3.438165607234155630e+01,1.610213561398341755e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300264220507418145e+01,5.000000000000000000e+01
1.892000000000000000e+03,0.000000000000000000e+00,3.437219615954127505e+01,-1.098914681186407769e-02,3.438158926901747492e+01,1.596037335666071564e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300261768234433646e+01,5.000000000000000000e+01
1.893000000000000000e+03,0.000000000000000000e+00,3.437221791301217877e+01,-1.088715477455874138e-02,3.438152308570577276e+01,1.581982080967338526e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300259337655421632e+01,5.000000000000000000e+01
1.894000000000000000e+03,0.000000000000000000e+00,3.437223949870263340e+01,-1.078606500729633461e-02,3.438145751692153596e+01,1.568046788390197550e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300256928584623495e+01,5.000000000000000000e+01
1.895000000000000000e+03,0.000000000000000000e+00,3.437226091789986526e+01,-1.068586978422453662e-02,3.438139255722679621e+01,1.554230457292698261e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300254540837836714e+01,5.000000000000000000e+01
1.896000000000000000e+03,0.000000000000000000e+00,3.437228217188108914e+01,-1.058656144421002247e-02,3.438132820123017552e+01,1.540532095123149431e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300252174232394964e+01,5.000000000000000000e+01
1.897000000000000000e+03,0.000000000000000000e+00,3.437230326191409802e+01,-1.048813239001101030e-02,3.438126444358646694e+01,1.526950717638117776e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300249828587163137e+01,5.000000000000000000e+01
1.898000000000000000e+03,0.000000000000000000e+00,3.437232418925672306e+01,-1.039057508807038517e-02,3.438120127899626510e+01,1.513485348527349953e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300247503722519582e+01,5.000000000000000000e+01
1.899000000000000000e+03,0.000000000000000000e+00,3.437234495515736654e+01,-1.029388206777690808e-02,3.438113870220558255e+01,1.500135019559909345e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300245199460346157e+01,5.000000000000000000e+01
1.900000000000000000e+03,0.000000000000000000e+00,3.437236556085481709e+01,-1.019804592105148788e-02,3.438107670800545179e+01,1.486898770417471091e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300242915624016149e+01,5.000000000000000000e+01
1.901000000000000000e+03,0.000000000000000000e+00,3.437238600757834917e+01,-1.010305930184478632e-02,3.438101529123157718e+01,1.473775648621606163e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300240652038379352e+01,5.000000000000000000e+01
1.902000000000000000e+03,0.000000000000000000e+00,3.437240629654800728e+01,-1.000891492551663625e-02,3.438095444676394408e+01,1.460764709576164782e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300238408529752832e+01,5.000000000000000000e+01
1.903000000000000000e+03,0.000000000000000000e+00,3.437242642897438571e+01,-9.915605568451857713e-03,3.438089416952644939e+01,1.447865016386504569e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300236184925907423e+01,5.000000000000000000e+01
1.904000000000000000e+03,0.000000000000000000e+00,3.437244640605887724e+01,-9.823124067498769513e-03,3.438083445448652498e+01,1.435075639856266778e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300233981056056365e+01,5.000000000000000000e+01
1.905000000000000000e+03,0.000000000000000000e+00,3.437246622899370152e+01,-9.731463319496364353e-03,3.438077529665479659e+01,1.422395658401775934e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300231796750842506e+01,5.000000000000000000e+01
1.906000000000000000e+03,0.000000000000000000e+00,3.437248589896198325e+01,-9.640616280742355867e-03,3.438071669108470019e+01,1.409824158027354717e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300229631842327649e+01,5.000000000000000000e+01
1.907000000000000000e+03,0.000000000000000000e+00,3.437250541713780905e+01,-9.550575966549918611e-03,3.438065863287214086e+01,1.397360232219728524e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300227486163980473e+01,5.000000000000000000e+01
1.908000000000000000e+03,0.000000000000000000e+00,3.437252478468627714e+01,-9.461335450745282649e-03,3.438060111715511624e+01,1.385002981904710296e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300225359550665161e+01,5.000000000000000000e+01
1.909000000000000000e+03,0.000000000000000000e+00,3.437254400276356137e+01,-9.372887865194913862e-03,3.438054413911338258e+01,1.372751515379315576e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300223251838629324e+01,5.000000000000000000e+01
1.910000000000000000e+03,0.000000000000000000e+00,3.437256307251706744e+01,-9.285226399303127612e-03,3.438048769396809945e+01,1.360604948276047162e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300221162865493341e+01,5.000000000000000000e+01
1.911000000000000000e+03,0.000000000000000000e+00,3.437258199508537615e+01,-9.198344299568802715e-03,3.438043177698147446e+01,1.348562403474557565e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300219092470237570e+01,5.000000000000000000e+01
1.912000000000000000e+03,0.000000000000000000e+00,3.437260077159848493e+01,-9.112234869053447567e-03,3.438037638345643643e+01,1.336623011101943908e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300217040493194531e+01,5.000000000000000000e+01
1.913000000000000000e+03,0.000000000000000000e+00,3.437261940317755204e+01,-9.026891467056128576e-03,3.438032150873627302e+01,1.324785908340298142e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300215006776032567e+01,5.000000000000000000e+01
1.914000000000000000e+03,0.000000000000000000e+00,3.437263789093545086e+01,-8.942307508433770813e-03,3.438026714820430385e+01,1.313050239577796255e-03,0.000000000000000000e+00,4.300000000000000000e+01,4.300212991161750864e+01,5.000000000000000000e+01
